[2023-03-05 02-29-31] d=  7, evals=1.0e+03, k= 50, k_top=  5
   rev  : [s =  1.7e+02] только bdlpro illteu ioschcym nzeea iluzh kmtsgfc

#   638 : loss =  1.8e+02
   inp  : [s =  3.1e+02] здблоьп ущйинъу онуьлйц кмтсгфк иощсцйм оэеыъьё бмъчкьь
   out  : [s =  1.8e+02] zdbloynyin onulyts kmtsgfc ioschtsym oeeye bmchk
   rev  : [s =  1.9e+02] здблойныин аналитики кмцгфк иощцым оеее бмчк
   WRN  : rev != "zdbloynyin analysts kmtsgfc ioschtsym oeeye bmchk"

#   639 : loss =  1.8e+02
   inp  : [s =  2.9e+02] иьеьрёъ щаафечу смэёыюш оэеыъьё мощыъпз нмьрщшт флжсйид
   out  : [s =  1.8e+02] i 'm here now smeeyyush oeeye muchpz nmrschsht flzhsyid
   rev  : [s =  2.0e+02] я сейчас здесь смеееюш орейе мучпз ямрщшт флжсйид
   WRN  : rev != "i 'm here now smeeyyush oreye muchpz nmrschsht flzhsyid"

#   640 : loss =  1.8e+02
   inp  : [s =  2.9e+02] ьвднэйу ьвднэйу иысвщёы бьвтюья иощсцйм кццжйхк ъььгрвх
   out  : [s =  1.8e+02] yvdneyu yvdneyu iysvschey byvtyu ioschtsym ktszhyhk ygrvh
   rev  : [s =  1.9e+02] ювднею ювднею ийсвщей бывтю иощцым кцжыхк гвх
   WRN  : rev != "yvdneyu yvdneyu iysvschey byvtyu ioschtsym ktszhyhk gvh"

#   641 : loss =  1.8e+02
   inp  : [s =  3.0e+02] йьаёьеб ъоэсйьм бдлпроь иьеьрёъ ъубщжёь пёыэулм иощсцйм
   out  : [s =  1.8e+02] yaeeb bjoesym bdlpro iyere blubsche peyulm ioschtsym
   rev  : [s =  2.3e+02] яеб бьоесым бдлпро ийере блубше пейулм иощцым

#   642 : loss =  1.8e+02
   inp  : [s =  2.8e+02] пёыэулм ъоэсйьм ощуъиъв кццжйхк доцшлмь ъубщжёь иысвщёы
   out  : [s =  1.8e+02] peeulm yoesm feel in ktszhykhk assocshlm yubshzhe iysvshe
   rev  : [s =  2.1e+02] пееулм, ты чувствуешь себя в кцжыхк ассоцишлм юбше ийсвше
   WRN  : rev != "peeulm yoest feel in ktszhykhk assocshlm yubshzhe iysvshe"

#   643 : loss =  1.8e+02
   inp  : [s =  3.1e+02] здблоьп доцшлмь бьвтюья бмъчкьь иьеьрёъ бдлпроь кмтсгфк
   out  : [s =  1.8e+02] zdbloep dotschlm byvtyya bmchk iyere bdlpro kmtsgfc
   rev  : [s =  2.4e+02] здблоеп доцчлм бывтыя бмчк ийере бдлпро кмцгфк

#   644 : loss =  1.8e+02
   inp  : [s =  2.8e+02] бдлпроь ущйинъу пёыэулм схисеъм щаафечу кццжйхк ьвднэйу
   out  : [s =  1.8e+02] bdlprojinu peyulm schisem schaafechu ktszhyhkvdneyu
   rev  : [s =  1.8e+02] бдлпроджину петулу раскол шаафечу кцжихквднею
   WRN  : rev != "bdlprojinu petula schism schaafechu ktszhyhkvdneyu"

#   645 : loss =  1.8e+02
   inp  : [s =  3.1e+02] оэеыъьё иощсцйм йьаёьеб кмтсгфк оэеыъьё флжсйид доцшлмь
   out  : [s =  1.8e+02] oeeye ioschtsym yaeeb kmtsgfk oeeye flzhsyid assoc
   rev  : [s =  2.0e+02] оеее иощцым яееб кмцгфк оеее флжсйид доц

#   646 : loss =  1.8e+02
   inp  : [s =  2.9e+02] иощсцйм смэёыюш ощуъиъв ьвднэйу ьвднэйу ътшмщэь ъныуазу
   out  : [s =  1.8e+02] yoshchtsym smeyyush feel yvdneyu yvdneyu ytshmschey ynyuazu
   rev  : [s =  1.8e+02] йощцым смеюш чувствуешь себя вадней вадней йтшмщей ынюазу
   WRN  : rev != "yoshchtsym smeyyush feel vadney vadney ytshmschey ynyuazu"

#   647 : loss =  1.8e+02
   inp  : [s =  3.2e+02] йьаёьеб флжсйид кмтсгфк иощсцйм оэеыъьё пёыэулм бмъчкьь
   out  : [s =  1.8e+02] yaeeb fljsyid kmtsgfc ioschcym oeeye peyeulm bmchk
   rev  : [s =  2.0e+02] yaeeb fljsyid kmtsgfc ioschcym oeeye пейеулм bmchk

#   648 : loss =  1.8e+02
   inp  : [s =  2.9e+02] ощуъиъв флжсйид шэьдкйя йьаёьеб схисеъм ъубщжёь бьвтюья
   out  : [s =  1.8e+02] feel the fljsjid shadkya yaieb schisem bубубщщ бь бь бь бь бь бь бь
   rev  : [s =  1.6e+02] feel the fljsjid shakya yaieb schisem bububschsch b b b b b b
   WRN  : rev != "feel the fljsjid shakya yaieb schisem bубубщщ бь бь бь бь бь бь бь"

#   649 : loss =  1.8e+02
   inp  : [s =  2.6e+02] щаафечу нмьрщшт флжсйид смэёыюш нзеъёаь смэёыюш ъубщжёь
   out  : [s =  1.8e+02] schaafechu nmrschsht flzhsyid smeeyyush nzeea smeeyyush bj
   rev  : [s =  1.9e+02] шаафечу ямрщшт флжсйид смеейюш нзееа смеейюш бж

#   650 : loss =  1.8e+02
   inp  : [s =  2.9e+02] оэеыъьё ъоэсйьм ьвднэйу ущйинъу нзеъёаь ътшмщэь йьаёьеб
   out  : [s =  1.8e+02] oeeye yoesyim yvdneu oschyinu nzeea ytshmschei yaeeb
   rev  : [s =  2.2e+02] оеее йоесйим йвднеу ощйину нзееа йтшмщей яееб

#   651 : loss =  1.8e+02
   inp  : [s =  2.7e+02] кмтсгфк иьеьрёъ мощыъпз здблоьп ущйинъу ущйинъу ощуъиъв
   out  : [s =  1.8e+02] kmtsgfk iyere mos 'pz zdblo 'p oschyin 'u oschyin 'u feel
   rev  : [s =  1.6e+02] кмцгфк год мос пз здбло порше в том, что ты чувствуешь
   WRN  : rev != "kmtsgfk year mos 'pz zdblo 'porsche in 'u oschyin 'u feel"

#   652 : loss =  1.8e+02
   inp  : [s =  2.9e+02] оэеыъьё оэеыъьё ьвднэйу флжсйид нзеъёаь ъыклщьн нмьрщшт
   out  : [s =  1.8e+02] oeeye oeeye yvdneu fljsyid nzeea byklschn nmrschsht
   rev  : [s =  2.0e+02] открытый глаз openeye yvdneu fljsyid nzeea byklschn nmrschsht
   WRN  : rev != "openeye openeye yvdneu fljsyid nzeea byklschn nmrschsht"

#   653 : loss =  1.8e+02
   inp  : [s =  2.5e+02] щаафечу йьаёьеб бмъчкьь йьаёьеб флжсйид кццжйхк мощыъпз
   out  : [s =  1.8e+02] schaafechu yaeeb bmchk yaeeb flzhsyid ktszhykhk powerpz
   rev  : [s =  2.1e+02] шаафечу яеб бмчк яеб флжсйид кцжыхк пауэрпз

#   654 : loss =  1.8e+02
   inp  : [s =  3.1e+02] ощуъиъв здблоьп бмъчкьь кмтсгфк смэёыюш ьвднэйу йьаёьеб
   out  : [s =  1.8e+02] feel the zdbloep bmchk kmtsgfk smeyyush vdneyu yaeeb
   rev  : [s =  1.9e+02] почувствуй здблоеп бмчк кмцгфк смеюш вднею яеб

#   655 : loss =  1.8e+02
   inp  : [s =  3.0e+02] бдлпроь ъныуазу нзеъёаь шэьдкйя мощыъпз бмъчкьь иысвщёы
   out  : [s =  1.8e+02] bdlpro bnyuazu nzeea shedkya powerpz bmchk iysvschey
   rev  : [s =  2.0e+02] bdlpro bnyuazu nzeea шедкя powerpz bmchk ийсвщей

#   656 : loss =  1.8e+02
   inp  : [s =  2.9e+02] кццжйхк иьеьрёъ ущйинъу оэеыъьё ъяляужь нзеъёаь иысвщёы
   out  : [s =  1.8e+02] ktszhykhk iyereyinu oeyeye yslauzh nzeea iysvschey
   rev  : [s =  2.0e+02] кцжыхк иерейину оеейе йслауж нзееа ийсвщей

#   657 : loss =  1.8e+02
   inp  : [s =  2.9e+02] бдлпроь ущйинъу доцшлмь ътшмщэь нмьрщшт ъььгрвх смэёыюш
   out  : [s =  1.8e+02] bdlprojinu assocschlm btschmscht nmrscht bgrvh smeyyush
   rev  : [s =  2.1e+02] бдлпройну ассокшлм бтшмщт нмршт бгрвх смеюш

#   658 : loss =  1.8e+02
   inp  : [s =  3.1e+02] мощыъпз онуьлйц схисеъм ьвднэйу шэьдкйя оэеыъьё флжсйид
   out  : [s =  1.8e+02] powerpz onulyts schisehm yvdneyu shedkya oeye flzhsyid
   rev  : [s =  1.9e+02] сила пз онулиц схисехм ивднею шедкя ое флжсйид
   WRN  : rev != "power pz onulyts schisehm yvdneyu shedkya oeye flzhsyid"

#   659 : loss =  1.8e+02
   inp  : [s =  2.6e+02] щаафечу иьеьрёъ иысвщёы иысвщёы флжсйид ьвднэйу смэёыюш
   out  : [s =  1.8e+02] schaafechu iyere iysvschey iysvschey flzhsyid yvdneyu smeyyush
   rev  : [s =  1.8e+02] шаафечу ийере ийсвщей ийсвщей флжсйид ивднею смеюш

#   660 : loss =  1.8e+02
   inp  : [s =  2.8e+02] иьллтёу доцшлмь ътшмщэь онуьлйц ущйинъу ъыклщьн кццжйхк
   out  : [s =  1.8e+02] illteu dotschlm btschmschei onulytschyinu byklschn ktszhyhk
   rev  : [s =  2.0e+02] иллтеу дотшлм бчмщей онуличчину быклшн кцжихк

#   661 : loss =  1.8e+02
   inp  : [s =  2.9e+02] ьвднэйу ощуъиъв ътшмщэь иьеьрёъ кмтсгфк ъььгрвх ущйинъу
   out  : [s =  1.8e+02] yvdneyu feel yvtshmschey iyere kmtsgfk yngrvh goryin
   rev  : [s =  2.0e+02] ивднею чувствую себя ивтшмщей ийере кмцгфк ингрвх гори в
   WRN  : rev != "yvdneyu feel yvtshmschey iyere kmtsgfk yngrvh gory in"

#   662 : loss =  1.8e+02
   inp  : [s =  3.4e+02] здблоьп кмтсгфк ьвднэйу оэеыъьё бьвтюья ъььгрвх мощыъпз
   out  : [s =  1.8e+02] sgblog cmdshft ewdiyu aaeeyie bejtula yelgrun moseys
   rev  : [s =  2.0e+02] sgblog cmdshft ewdiyu aaeeyie бейтула елгрун Мозейс

#   663 : loss =  1.8e+02
   inp  : [s =  2.8e+02] иысвщёы шэьдкйя ощуъиъв оэеыъьё ъубщжёь ъныуазу щаафечу
   out  : [s =  1.8e+02] iysvshe shedkya feel in the oeeye bsubshzhe bnyuazu now
   rev  : [s =  1.4e+02] я больше всего хочу чувствовать себя в оее бсубже бнюазу сейчас

#   664 : loss =  1.8e+02
   inp  : [s =  3.1e+02] иьллтёу шэьдкйя бдлпроь пёыэулм иощсцйм ущйинъу оэеыъьё
   out  : [s =  1.8e+02] illteu shedkya bdlpro peyulm ioschtsym oschyinu oeyye
   rev  : [s =  2.1e+02] иллтеу шедкя бдлпро пейулм иощцым ощйину оейе

#   665 : loss =  1.8e+02
   inp  : [s =  3.1e+02] бдлпроь шэьдкйя онуьлйц йьаёьеб ъььгрвх иысвщёы ъыклщьн
   out  : [s =  1.8e+02] bdlpro shedkya onulyts yaieb ygrvh iysvschey yklschn
   rev  : [s =  1.9e+02] бдлпро шедкя онулиц яиб игрвх ийсвщей йклщн

#   666 : loss =  1.8e+02
   inp  : [s =  3.0e+02] иьллтёу щаафечу йьаёьеб иысвщёы бдлпроь ъяляужь ущйинъу
   out  : [s =  1.8e+02] illteu schaafechu yaieb iysvschey bdlprojllyauzhyinu
   rev  : [s =  2.1e+02] иллтеу шаафечу яеб ийсвщей бдлпройллляужьину

#   667 : loss =  1.8e+02
   inp  : [s =  3.1e+02] флжсйид ътшмщэь шэьдкйя ъяляужь нмьрщшт ъоэсйьм кмтсгфк
   out  : [s =  1.8e+02] flzhsyid ytshmshe shedkya ylauzh nmrsht ytshm kmtsgfc
   rev  : [s =  2.1e+02] флжсйид итшмше свадьба луж нмршт итшм кмцгфк
   WRN  : rev != "flzhsyid ytshmshe svedka luzh nmrsht ytshm kmtsgfc"

#   668 : loss =  1.8e+02
   inp  : [s =  3.1e+02] кмтсгфк иьеьрёъ щаафечу ьвднэйу бдлпроь доцшлмь ущйинъу
   out  : [s =  1.8e+02] kmtsgfk iyere schaafechu bdneu bdlpro assocschlm uschyin
   rev  : [s =  2.0e+02] кмцгфк ийере шаафечу бднеу бдлпро доцшлм ушин

#   669 : loss =  1.8e+02
   inp  : [s =  2.8e+02] онуьлйц иьллтёу кмтсгфк ущйинъу ъььгрвх онуьлйц ощуъиъв
   out  : [s =  1.8e+02] onulyts illteu kmtsgfk oschyinu b 'grvh onulyts feel
   rev  : [s =  2.0e+02] онулыц иллтеу кмцгфк ощиину б 'грвх онулыц чувствует

#   670 : loss =  1.8e+02
   inp  : [s =  3.3e+02] бдлпроь кмтсгфк ътшмщэь оэеыъьё ъььгрвх ущйинъу нмьрщшт
   out  : [s =  1.8e+02] bdlpro kmtsgfk btsmschei oeyye bgrvh goryinu nmrscht
   rev  : [s =  2.2e+02] бдлпро кмцгфк бцмщей оеййе бгрвх горяину ямрщт

#   671 : loss =  1.8e+02
   inp  : [s =  3.0e+02] иьллтёу онуьлйц бьвтюья доцшлмь щаафечу иьеьрёъ шэьдкйя
   out  : [s =  1.8e+02] illteu onulyts bwtyuya dotschlm schaafechu iyere shedkya
   rev  : [s =  1.9e+02] иллтеу онулиц бвтюя доцчлм шаафечу ийере шедкя

#   672 : loss =  1.8e+02
   inp  : [s =  2.9e+02] ощуъиъв бмъчкьь кццжйхк ъььгрвх бьвтюья онуьлйц смэёыюш
   out  : [s =  1.8e+02] feel the bmchk ktszhykhk b 'grvh b 'vtyya onulyts smeyyush
   rev  : [s =  2.1e+02] почувствуй бмчк кцжыхк б 'грвх б 'втя онулыц смеюш

#   673 : loss =  1.8e+02
   inp  : [s =  3.0e+02] иьеьрёъ шэьдкйя нзеъёаь ътшмщэь йьаёьеб иьллтёу ьвднэйу
   out  : [s =  1.8e+02] iyere shedkya nze 'ea ytshmschei yaeeb illteu yvdneu
   rev  : [s =  2.1e+02] ийере шедкья нзе 'еа йтшмщей яеб илльтеу ивднеу

#   674 : loss =  1.8e+02
   inp  : [s =  2.8e+02] смэёыюш иощсцйм ъыклщьн шэьдкйя бмъчкьь иощсцйм здблоьп
   out  : [s =  1.8e+02] smeyyush ioshchtsym byklschn shedkya bmchk ioshchtsym zdblo
   rev  : [s =  1.8e+02] смеюш иощцым быклщн шедкя бмчк иощцым здбло

#   675 : loss =  1.8e+02
   inp  : [s =  3.0e+02] здблоьп кццжйхк иысвщёы ощуъиъв ъубщжёь йьаёьеб пёыэулм
   out  : [s =  1.8e+02] zdbloep ktszhyhk iysvschey feel ybubschey yaeeb peyulm
   rev  : [s =  2.0e+02] здблоеп кцжыхк ийсвщей чувствую себя йюбщей аииб петула
   WRN  : rev != "zdbloep ktszhyhk iysvschey feel ybubschey aeeb petula"

#   676 : loss =  1.8e+02
   inp  : [s =  2.6e+02] здблоьп здблоьп ъыклщьн иьллтёу доцшлмь ъяляужь ъоэсйьм
   out  : [s =  1.8e+02] zdbloep zdbloep byklschn illteu assocschlmjlluzh bjoesm
   rev  : [s =  1.9e+02] здблоеп здблоеп быклщн иллтид доцчлмжллуж бьем
   WRN  : rev != "zdbloep zdbloep byklschn illtyd assocschlmjlluzh bjem"

#   677 : loss =  1.8e+02
   inp  : [s =  2.6e+02] доцшлмь щаафечу кмтсгфк бмъчкьь доцшлмь ъоэсйьм нзеъёаь
   out  : [s =  1.8e+02] assocschlm schaafechu kmtsgfk bmchk assocschlm bjoesym nzea
   rev  : [s =  1.7e+02] доцент schaafechu kmtsgfk bmchk доцент bjoesym nzea

#   678 : loss =  1.8e+02
   inp  : [s =  2.5e+02] щаафечу шэьдкйя нзеъёаь бмъчкьь шэьдкйя кццжйхк ъныуазу
   out  : [s =  1.8e+02] schaafechu shedkya nzea bmchkya shedkya ktszhyhk bnyuazu
   rev  : [s =  1.8e+02] шаафечу шедкя нзеа бмчкя шедкя кцжыхк бнюазу

#   679 : loss =  1.8e+02
   inp  : [s =  3.0e+02] иьеьрёъ оэеыъьё доцшлмь иысвщёы бдлпроь ъныуазу схисеъм
   out  : [s =  1.8e+02] iyere oeeye assocschlm iysvschey bdlpro bnyuazu schism
   rev  : [s =  2.3e+02] ийере оеее ассоцичлм ийсвщей бдлпро бнюазу раскол

#   680 : loss =  1.8e+02
   inp  : [s =  2.9e+02] пёыэулм смэёыюш шэьдкйя йьаёьеб ощуъиъв оэеыъьё ъыклщьн
   out  : [s =  1.8e+02] peeulm smeyyush shedkya yaieb feel in oeyeye byklschn
   rev  : [s =  1.9e+02] пееулм смеюш шедкя яеб чувствую себя в оеее быклщн

#   681 : loss =  1.8e+02
   inp  : [s =  2.7e+02] оэеыъьё доцшлмь иощсцйм кццжйхк ъоэсйьм здблоьп ъоэсйьм
   out  : [s =  1.8e+02] oeeye dotschlm ioschtsym ktszhykhk komoesym zdbloep komoesym
   rev  : [s =  1.9e+02] оеее дощлм иощцым кцжыхк комоесым здблоеп комоесым

#   682 : loss =  1.8e+02
   inp  : [s =  3.2e+02] кмтсгфк ъоэсйьм иысвщёы нзеъёаь здблоьп иощсцйм иощсцйм
   out  : [s =  1.8e+02] kmtsgfk ysoesm iysvschey nzeea zdbloep ioschtsym ioschtsym
   rev  : [s =  2.2e+02] кмцгфк йсоесм ийсвщей нзееа здблоеп иощцым иощцым

#   683 : loss =  1.8e+02
   inp  : [s =  2.4e+02] щаафечу ътшмщэь шэьдкйя иьллтёу флжсйид иысвщёы ътшмщэь
   out  : [s =  1.8e+02] schaafechu btschmschei shadkya illteu flzhsyid iysvschei btschmschei
   rev  : [s =  2.0e+02] шаафе бтщмщей шакья иллтеу флжсйид ийсвщей бтщмщей
   WRN  : rev != "schaafeh btschmschei shakya illteu flzhsyid iysvschei btschmschei"

#   684 : loss =  1.8e+02
   inp  : [s =  2.7e+02] иысвщёы ъоэсйьм здблоьп ущйинъу схисеъм шэьдкйя ъоэсйьм
   out  : [s =  1.8e+02] iysvscheyschoesm zdbloynyinu schisem shedkya ysoesm
   rev  : [s =  1.6e+02] ийсвщейшоесм здблойнину раскол шедко йсоесм
