[2023-03-06 05-06-07] d=  7, evals=1.0e+03, k= 50, k_top=  5
   out  : [s =  1.4e+02] Bivevkshya Kommersant Gyashrnp Kommersant PTIDFDC
   rev  : [s =  1.5e+02] Bivevkshya kommersant gyashrnp Kommersant ptidfdc

#   583 : loss =  1.4e+02
   inp  : [s =  2.7e+02] ъоэсйьл бяёщжии ъыллщьн быошийя ъокнёйф ъфоъкцж бйввкшя
   out  : [s =  1.4e+02] Knesysyl byanchiye kyllchin who was the kosneif of kos
   rev  : [s =  1.3e+02] Кнезисил Байанси Киллчин, который был коснейфом Кос

#   584 : loss =  1.4e+02
   inp  : [s =  3.1e+02] ъныуазу йтдкцяе птйдфдц зсзгвлэ ъыллщьн пщмёжны ътшлшэь
   out  : [s =  1.4e+02] Kommersan ytdksya ptidfdz zszglevy Kommersny
   rev  : [s =  1.4e+02] Kommersan ytdksya ptidfdz zszglevy kommersny

#   585 : loss =  1.4e+02
   inp  : [s =  2.7e+02] ъокнёйф бяёщжии ъфъыхлч ъухвмгс бщагчёщ птйдфдц ъбывзлц
   out  : [s =  1.4e+02] Knowyuf Biashzhiy Kommersant Koskhlch Khvmgs
   rev  : [s =  1.4e+02] Knowyuf Biashzhiy Kommersant Koskhlch Khvmgs

#   586 : loss =  1.4e+02
   inp  : [s =  2.6e+02] уясъцёь здкънсп уясъцёь йтдкцяе быошийя ъфъыхлч птйдфдц
   out  : [s =  1.4e+02] understanding Zdkynsp an understanding ytdksyaye who was Kommersant
   rev  : [s =  1.5e+02] Понимание zdkynsp понимание итдксья, который был Kommersant

#   587 : loss =  1.4e+02
   inp  : [s =  2.3e+02] пёвюмыц ъувщжёь зсзгвлэ зсзгвлэ пёвюмыц ъыьгрвх птйдфдц
   out  : [s =  1.4e+02] Pyovyumets Kommersant Zszgle Zzzglez Pyuyumets Kommersant
   rev  : [s =  1.5e+02] Pyovyumets Kommersant zszgle zzzglez pyuyumets Kommersant

#   588 : loss =  1.4e+02
   inp  : [s =  3.0e+02] птйдфдц ъбывзлц ъфоъкцж йтдкцяе гяшрьнп ъжлхчлы уясъцёь
   out  : [s =  1.4e+02] PTIDFDC Kommersants Kommersant Ytdksya Gyashrnp Kommersant
   rev  : [s =  1.5e+02] Ptidfdc Kommersants Kommersant ytdksya gyashrnp Kommersant

#   589 : loss =  1.4e+02
   inp  : [s =  2.9e+02] ъёефнся дщижщяп быошийя птйдфдц уясъцёь ъыьгрвх ъныуазу
   out  : [s =  1.4e+02] Busheftta Buyshchyapa Ptidfdz Undyzets
   rev  : [s =  1.5e+02] Busheftta buyshchyapa ptidfdz undyzets

#   590 : loss =  1.4e+02
   inp  : [s =  2.3e+02] бяёщжии ъёефнся бяёщжии мощыъпз пёвюмыц бщагчёщ ъокнёйф
   out  : [s =  1.4e+02] Biaschiye byazhchia power Poypz Povyumets
   rev  : [s =  1.4e+02] Biaschiye byazhchia power poypz povyumets

#   591 : loss =  1.5e+02
   inp  : [s =  2.8e+02] вытёщдч ътшлшэь йтдкцяе пщмёжны ъфъыхлч бщагчёщ гяшрьнп
   out  : [s =  1.5e+02] priest -htshlshey ytdksyae pchmeshny Kommers
   rev  : [s =  1.5e+02] священник -Htshlshey ytdksyae pchmeshny kommers

#   592 : loss =  1.5e+02
   inp  : [s =  2.6e+02] бщагчёщ здкънсп пщмёжны ъоэсйьл ъфкщтнэ ъжлхчлы ъокнёйф
   out  : [s =  1.5e+02] Gschagcheshchi Zdkhnsp Pshmesny Kommersic
   rev  : [s =  1.4e+02] Gschagcheshchi zdkhnsp pshmesny kommersic

#   593 : loss =  1.5e+02
   inp  : [s =  2.4e+02] ъфкщтнэ ъфкщтнэ пёвюмыц быошийя мощыъпз ъжлхчлы ътшлшэь
   out  : [s =  1.5e+02] KOFCCHCHENE KOFCCHETE Pyovyumets who were the power of Kommersant
   rev  : [s =  1.7e+02] Kofcchchene Kofccchete Pyovyumets, которые были силой Kommersant

#   594 : loss =  1.5e+02
   inp  : [s =  2.7e+02] йтдкцяе ъфоъкцж вытёщдч ъбывзлц ъфкщтнэ ътшлшэь здкънсп
   out  : [s =  1.5e+02] YTDKSYYA KOTOKTSH Zhashdchdch Kommersantk Kommersant
   rev  : [s =  1.4e+02] Ytdksyya kotoktsh zhashdchdch kommersantk kommersant

#   595 : loss =  1.5e+02
   inp  : [s =  2.4e+02] ъёефнся пщмёжны бяёщжии ъокнёйф мощыъпз вытёщдч птйдфдц
   out  : [s =  1.5e+02] Currently, the byazhchzhiye kowyuf power is POSTIPZYPZ
   rev  : [s =  1.7e+02] В настоящее время Byazchzhiye Kowyuf Power IS Postipzypz

#   596 : loss =  1.5e+02
   inp  : [s =  2.2e+02] ъыллщьн пёвюмыц бяёщжии ъбывзлц пёвюмыц доцшлны ъыллщьн
   out  : [s =  1.5e+02] Kommersant Povyumyz Biashzhye Kommersants Pyuyumets Academician Kommersant
   rev  : [s =  1.5e+02] Kommersant Povyumyz Biashzhye Kommersants Pyuyumets Academic kommersant

#   597 : loss =  1.5e+02
   inp  : [s =  2.4e+02] ъфъыхлч ъухвмгс ъфкщтнэ вытёщдч гяшрьнп ъфкщтнэ ъёефнся
   out  : [s =  1.5e+02] bonkhlch koskhvmgs koshashchdch gyashrnp kha
   rev  : [s =  1.7e+02] Bonkhlch Koskhvmgs koshashchdch gyashrnp Kha

#   598 : loss =  1.5e+02
   inp  : [s =  2.5e+02] дщижщяп быошийя быошийя ъухвмгс бяёщжии ъжлхчлы доцшлны
   out  : [s =  1.5e+02] Buyshchyapye who was Knuhvmgs Biashzhiy Kommersant
   rev  : [s =  1.6e+02] Buyshchyapye, который был Knuhvmgs biashzhiy kommersant

#   599 : loss =  1.5e+02
   inp  : [s =  2.7e+02] пёвюмыц доцшлны здкънсп ъоэсйьл ъыллщьн ъфкщтнэ вытёщдч
   out  : [s =  1.5e+02] Pyovyumets Academic Academy of Sciences Zdkynsp Komesyil Kommersant Kommersant
   rev  : [s =  1.5e+02] Pyovyumets Academic Academy of Sciences Zdkynsp Komesyil Kommersant Kommersant

#   600 : loss =  1.5e+02
   inp  : [s =  2.7e+02] ъныуазу доцшлны бйввкшя пщмёжны пёвюмыц ъувщжёь ъбывзлц
   out  : [s =  1.5e+02] Kommersant Knoyuaza Bvevvkshya Povyumytsi Kommersant
   rev  : [s =  1.5e+02] Kommersant Knoyuaza bvevvkshya povyumytsi Kommersant

#   601 : loss =  1.5e+02
   inp  : [s =  2.4e+02] мощыъпз ъныуазу вытёщдч пщмёжны ъокнёйф ъжлхчлы ъныуазу
   out  : [s =  1.5e+02] Power of the Kosuuaza is a priest -to -make ka -yuf Kommersant Kommersant
   rev  : [s =  1.5e+02] Сила Косууаза -священник -примечание ka -yuf kommersant kommersant

#   602 : loss =  1.5e+02
   inp  : [s =  2.8e+02] ътшлшэь ъухвмгс быошийя дщижщяп зсзгвлэ ъфоъкцж ъокнёйф
   out  : [s =  1.5e+02] Kommersant Kommersant Knuhvyyaya Zzhshchyap ZSZGLE Kommers
   rev  : [s =  1.6e+02] Kommersant Kommersant Knuhwyyaya Zzhshchyap Zszgle Kommers

#   603 : loss =  1.5e+02
   inp  : [s =  2.5e+02] бйввкшя уясъцёь ъныуазу здкънсп ъбывзлц ъныуазу ъфоъкцж
   out  : [s =  1.5e+02] Bvevvkshya Undyzyatzi Kommersant Zdkynsp Kommersant Kommersant
   rev  : [s =  1.5e+02] Bvevvkshya undyzyatzi Kommersant zdkynsp Kommersant Kommersant

#   604 : loss =  1.5e+02
   inp  : [s =  2.8e+02] пёвюмыц ъфъыхлч гяшрьнп здкънсп мощыъпз ъыьгрвх ъухвмгс
   out  : [s =  1.5e+02] Pyovyumets Kommersant Gyashrnp Zdkynsp Power
   rev  : [s =  1.5e+02] Pyovyumets Kommersant Gyashrnp zdkynsp Power

#   605 : loss =  1.5e+02
   inp  : [s =  1.9e+02] пщмёжны ъфоъкцж йтдкцяе йтдкцяе ъфоъкцж жхнаеыь йтдкцяе
   out  : [s =  1.5e+02] Pshmesny Kommerszh ytdksyay ytdksyay koshnyaei ytdksyae
   rev  : [s =  1.5e+02] Pshmesny Kommerszh ytdksyay ytdksyay koshnyaei ytdksyae

#   606 : loss =  1.5e+02
   inp  : [s =  2.4e+02] гяшрьнп ъфъыхлч ъокнёйф ъжлхчлы бщагчёщ ъокнёйф штшнлхж
   out  : [s =  1.5e+02] gyashrnp kosykhlch kovyuf koslhhchchely cow
   rev  : [s =  1.5e+02] gyashrnp Kosykhlch Kovyuf Koslhhchchly Cow

#   607 : loss =  1.5e+02
   inp  : [s =  2.9e+02] уясъцёь ъфоъкцж птйдфдц ъухвмгс бйввкшя ъыьгрвх гфоаььн
   out  : [s =  1.5e+02] Undyzetsu Kommersant PTDDC Kommersan bvevvkshy Kommers
   rev  : [s =  1.5e+02] Undyzetsu Kommersant ptddc Kommersan Bvevvkshy Kommers

#   608 : loss =  1.5e+02
   inp  : [s =  2.5e+02] бйввкшя быошийя быошийя вытёщдч здкънсп ъувщжёь ъоэсйьл
   out  : [s =  1.5e+02] bvevkshiye who was the Beaty priestd Zdkynsp Kommersant
   rev  : [s =  1.6e+02] Bvevkshiye, который был священниками красоты zdk nsp kommersant

#   609 : loss =  1.5e+02
   inp  : [s =  2.6e+02] ъёефнся пёвюмыц ъныуазу птйдфдц ъокнёйф мощыъпз ъоэсйьл
   out  : [s =  1.5e+02] Fucked Pyvyumets Kommersant PTIDFDC KOLOWYF POWERS
   rev  : [s =  1.7e+02] Трахнутые pyvyumets Kommersant ptidfdc Kolowyf Powers

#   610 : loss =  1.5e+02
   inp  : [s =  2.9e+02] ъоэсйьл мощыъпз гфоаььн бяёщжии доцшлны ъфкщтнэ ъбывзлц
   out  : [s =  1.5e+02] Kommersyil Power PoliPz of the Biachiya Associate Professor Kommersant
   rev  : [s =  1.6e+02] Kommersyil Power Polipz из доцента Biachiya Commersant

#   611 : loss =  1.5e+02
   inp  : [s =  2.9e+02] ъбывзлц ъфкщтнэ гфоаььн дщижщяп бйввкшя ъувщжёь бйввкшя
   out  : [s =  1.5e+02] Kommerslz Kommersanthi Schiyan Brevvkshya Kommersen
   rev  : [s =  1.5e+02] Kommerslz Kommersanthi Schiyan Brevvkshya Kommersen

#   612 : loss =  1.5e+02
   inp  : [s =  2.7e+02] пёвюмыц ъоэсйьл штшнлхж ъыллщьн ъухвмгс ъувщжёь бяёщжии
   out  : [s =  1.5e+02] Pyovyumets kosyil stashnlhzh khaleshn Kommersant Kommersant
   rev  : [s =  1.5e+02] Pyovyumets Kosyil Stashnlhzh khaleshn Kommersant Kommersant

#   613 : loss =  1.5e+02
   inp  : [s =  2.7e+02] жхнаеыь ътшлшэь бяёщжии ъфоъкцж ъныуазу доцшлны ъфкщтнэ
   out  : [s =  1.5e+02] Shkhneayy Koslslsheshia byazchiya Kommersant Kommersant Kommersant
   rev  : [s =  1.5e+02] Shkhneayy Koslslsheshia byazchiya Kommersant Kommersant Kommersant

#   614 : loss =  1.5e+02
   inp  : [s =  2.9e+02] ъыьгрвх бщагчёщ ъбывзлц зсзгвлэ бяёщжии ъфоъкцж бйввкшя
   out  : [s =  1.5e+02] Kommersant Knitzlslz Zszglevi Biashzhia Kommers
   rev  : [s =  1.5e+02] Kommersant knitzlslz zszglevi biashzhia kommers

#   615 : loss =  1.5e+02
   inp  : [s =  2.1e+02] ъокнёйф пщмёжны йтдкцяе мощыъпз штшнлхж пщмёжны пщмёжны
   out  : [s =  1.5e+02] Continuity PShmesny Ytdksya Power Sneshnlhzh Pshmesny
   rev  : [s =  1.7e+02] Непрерывность Pshmesny ytdksya power sneshnlhzh pshmesny

#   616 : loss =  1.5e+02
   inp  : [s =  2.4e+02] ътшлшэь ъухвмгс гяшрьнп ъухвмгс ъжлхчлы ъыьгрвх бйввкшя
   out  : [s =  1.5e+02] Koschlshe Knuhvms gyashrnp Kommersant Kommersant Kommersant
   rev  : [s =  1.5e+02] Koschlshe Knuhvms gyashrnp Kommersant Kommersant Kommersant

#   617 : loss =  1.5e+02
   inp  : [s =  2.9e+02] птйдфдц ъоэсйьл доцшлны быошийя йтдкцяе бйввкшя бщагчёщ
   out  : [s =  1.5e+02] PTIDFDC Kommersant Associate Professor Ytdksyae Bvevvkshya
   rev  : [s =  1.9e+02] Ptidfdc Kommersant Assoceate Professer Ytdksyae Bvevvkshya

#   618 : loss =  1.5e+02
   inp  : [s =  2.7e+02] птйдфдц ъоэсйьл бйввкшя ъёефнся бйввкшя ъыьгрвх ътшлшэь
   out  : [s =  1.5e+02] PTIDFDC KOOESYL BVEVKSHYY TOMEFNSH BVEVKSHYY Kommersant
   rev  : [s =  1.7e+02] Ptidfdc Koosyl bvevkshyy tomefnsh bvevkshyy kommersant

#   619 : loss =  1.5e+02
   inp  : [s =  2.6e+02] мощыъпз мощыъпз пёвюмыц бйввкшя ъфоъкцж гяшрьнп доцшлны
   out  : [s =  1.5e+02] Power Power Poypz Povyumets bvevkshya koshashrinp
   rev  : [s =  1.8e+02] Силовая мощность Poypz povyumets bvevkshya koshashrinp

#   620 : loss =  1.5e+02
   inp  : [s =  2.9e+02] ъоэсйьл ъфоъкцж дщижщяп ъфкщтнэ бйввкшя ъувщжёь пёвюмыц
   out  : [s =  1.5e+02] Kommersyil Kommersant Khofkshchyap bvevvkshya Kommersant
   rev  : [s =  1.5e+02] Kommersyil Kommersant Khofkshchyap bvevvkshya kommersant

#   621 : loss =  1.5e+02
   inp  : [s =  2.7e+02] здкънсп ътшлшэь уясъцёь ъфоъкцж зсзгвлэ быошийя ъоэсйьл
   out  : [s =  1.5e+02] ZHAYNSP KOSHLSHELSEKA Kommersant Zszglevye Kommersant
   rev  : [s =  1.6e+02] Zhaynsp Koshlshelseka Kommersant Zszglevee Kommersant

#   622 : loss =  1.5e+02
   inp  : [s =  2.5e+02] зсзгвлэ ъфкщтнэ штшнлхж быошийя ъувщжёь быошийя пщмёжны
   out  : [s =  1.5e+02] ZSZZGLE KOFCCHCHETE SHETHNLHZHAYA IT A HEAL
   rev  : [s =  1.6e+02] Zszzgle kofcchchete shethnlhzhaya это исцеление

#   623 : loss =  1.5e+02
   inp  : [s =  2.5e+02] ъоэсйьл ъоэсйьл ъбывзлц ъыллщьн штшнлхж жхнаеыь быошийя
   out  : [s =  1.5e+02] Kommersyil kosyil koslzlzlz kosyllshn shkshnlhjh
   rev  : [s =  1.7e+02] Kommersyil Kosyil Koslzlzlz Kosyllshn Shkshnlhjh

#   624 : loss =  1.5e+02
   inp  : [s =  2.4e+02] ъфоъкцж ъфкщтнэ доцшлны доцшлны дщижщяп ъныуазу ъухвмгс
   out  : [s =  1.5e+02] Kommersant Kommersant Koschlnna Academic Schools of the Dichischyap Kommersant Kommersant
   rev  : [s =  1.4e+02] Kommersant Kommersant Kochlnna Academic Schools of Dichischyap Kommersant Kommersant

#   625 : loss =  1.5e+02
   inp  : [s =  2.7e+02] ътшлшэь ъфкщтнэ пёвюмыц ъфоъкцж зсзгвлэ жхнаеыь ъёефнся
   out  : [s =  1.5e+02] Kommersant Koszlsheyami Kommersant Zszglee Skhnayy
   rev  : [s =  1.5e+02] Kommersant Koszlsheyami Kommersant Zszglee Skhnayy

#   626 : loss =  1.5e+02
   inp  : [s =  2.9e+02] штшнлхж йтдкцяе ъокнёйф птйдфдц гяшрьнп мощыъпз быошийя
   out  : [s =  1.5e+02] stamp ytdksya kukneif ptidfdz gyashrnp power
   rev  : [s =  1.6e+02] штамп ytdksya kukneif ptidfdz gyashrnp power

#   627 : loss =  1.5e+02
   inp  : [s =  2.5e+02] ъокнёйф ъжлхчлы гфоаььн йтдкцяе ъбывзлц йтдкцяе ътшлшэь
   out  : [s =  1.5e+02] Knoil Kholkhchlyi SHFAYN YTDKSYAYA Kommersants
   rev  : [s =  1.5e+02] Netoil kholkchlyi shfayn ytdksyaya kommersants

#   628 : loss =  1.5e+02
   inp  : [s =  2.7e+02] ъфоъкцж ъыллщьн штшнлхж йтдкцяе ъфкщтнэ ъныуазу бяёщжии
   out  : [s =  1.5e+02] Kommersant Kommersant Klastshnlhzh ytdksyay koshuazu
   rev  : [s =  1.5e+02] Kommersant Kommersant Klastshnlhzh ytdksyay koshuazu

#   629 : loss =  1.5e+02
   inp  : [s =  2.8e+02] вытёщдч гфоаььн ъфъыхлч йтдкцяе йтдкцяе ъоэсйьл мощыъпз
   out  : [s =  1.5e+02] priestshdch fthajn koshylch ytdksya ytdksya kosyil power
   rev  : [s =  1.6e+02] wiestshdch fthajn koshylch ytdksya ytdksya kosyil power

#   630 : loss =  1.5e+02
   inp  : [s =  2.3e+02] вытёщдч вытёщдч йтдкцяе ъыьгрвх ъжлхчлы вытёщдч ъфоъкцж
   out  : [s =  1.5e+02] priestschdch prostchdch ytdksya kosgrvh koslkhchly priest
   rev  : [s =  1.7e+02] wiestschdch prostchdch ytdksya kosgrvh koslkhchly священник

#   631 : loss =  1.5e+02
   inp  : [s =  2.5e+02] жхнаеыь ътшлшэь бщагчёщ гяшрьнп ъухвмгс вытёщдч ъухвмгс
   out  : [s =  1.5e+02] Shkhnyayy Koslslsheg gyashrnp bshvms
   rev  : [s =  1.4e+02] Shkhnyyy Koslslsheg gyashrnp bshvms

#   632 : loss =  1.5e+02
   inp  : [s =  2.5e+02] пщмёжны пщмёжны ъфоъкцж быошийя гфоаььн йтдкцяе вытёщдч
   out  : [s =  1.5e+02] Pshmesny Pshmesny Khfuktszh, Being Syuzhn ytdksya
   rev  : [s =  1.6e+02] Pshmesny Pshmesny Khfuktszh, будучи Syuzhn ytdksya

#   633 : loss =  1.5e+02
   inp  : [s =  2.8e+02] быошийя здкънсп ъбывзлц жхнаеыь гяшрьнп штшнлхж ъокнёйф
   out  : [s =  1.5e+02] I would be Zdkhznsk Khokhnets shhnai gyashrnp pl
   rev  : [s =  1.6e+02] Я был бы zdkhznsk hokhnets shhnai gyashrnp pl

#   634 : loss =  1.5e+02
   inp  : [s =  2.9e+02] штшнлхж бяёщжии зсзгвлэ мощыъпз ъыллщьн ъыьгрвх ъфъыхлч
   out  : [s =  1.5e+02] Shtshnlkhzh byashzhiy ZSZZGLE POWPPZ Kommersant
   rev  : [s =  1.5e+02] Shtshnlkhzh byashzhiy zszzgle powppz Kommersant

#   635 : loss =  1.5e+02
   inp  : [s =  3.0e+02] ъбывзлц гфоаььн доцшлны зсзгвлэ ъфъыхлч ъёефнся жхнаеыь
   out  : [s =  1.5e+02] Knitzlz SHFOAYNN Associate Professor Zzzglech Khikhylch
   rev  : [s =  1.8e+02] Knitzlz shfoaynn доцент профессор Zzzglech Khikhylch

#   636 : loss =  1.5e+02
   inp  : [s =  2.5e+02] ъфъыхлч здкънсп жхнаеыь птйдфдц вытёщдч ъфкщтнэ птйдфдц
   out  : [s =  1.5e+02] Kommersant ZHAHNSP ZHNAYEY PTIDFDC Poteschdch Kommersant
   rev  : [s =  1.6e+02] Kommersant zhahnsp zhnayey ptidfdc poteschdch kommersant

#   637 : loss =  1.5e+02
   inp  : [s =  2.2e+02] дщижщяп ъокнёйф бщагчёщ ъухвмгс бщагчёщ дщижщяп бяёщжии
   out  : [s =  1.5e+02] Bukeshchyap kosneif Bschagchcheshchi koshVMS
   rev  : [s =  1.5e+02] Bukeshchyap Kosneif bschagchchchchchi Koshvms

#   638 : loss =  1.5e+02
   inp  : [s =  2.7e+02] ъфоъкцж ъбывзлц доцшлны птйдфдц пёвюмыц жхнаеыь ъныуазу
   out  : [s =  1.5e+02] Kommersant Kommersant Kommersant Associate Professor Ptidfdz Povyumyts Shkhneyy
   rev  : [s =  1.9e+02] Kommersant Kommersant Kommersant Assoceate Professer Ptidfdz Povyumyts Shkhneyy

#   639 : loss =  1.5e+02
   inp  : [s =  2.1e+02] ъфкщтнэ ъфкщтнэ ъныуазу гяшрьнп гяшрьнп дщижщяп быошийя
   out  : [s =  1.5e+02] KOFCCHCHENE KOFCCHCHENE Kommersant Gyashrnp gyashrnp gyeshchyap
   rev  : [s =  1.4e+02] Kofcchchene Kofcchchene Kommersant Gyashrnp Gyashrnp Gyeshchyap

#   640 : loss =  1.5e+02
   inp  : [s =  2.7e+02] ъныуазу ъфкщтнэ жхнаеыь бяёщжии ъыллщьн ътшлшэь доцшлны
   out  : [s =  1.5e+02] KONYUAZ Kommersanthi gh - byazhchiye khallchin
   rev  : [s =  1.5e+02] Konyuaz Kommersanthi gh - byazhhiye khallchin

#   641 : loss =  1.5e+02
   inp  : [s =  2.9e+02] зсзгвлэ доцшлны уясъцёь ъжлхчлы ътшлшэь бйввкшя ъоэсйьл
   out  : [s =  1.5e+02] ZSZZGLE Academician understanding koslhhchly bvevvkshiy
   rev  : [s =  1.5e+02] Zszzgle Academic Понимание Koslhhchly bvevvkshiy

#   642 : loss =  1.5e+02
   inp  : [s =  2.9e+02] ъфкщтнэ пёвюмыц быошийя зсзгвлэ ъухвмгс ъныуазу ъыьгрвх
   out  : [s =  1.5e+02] KOFKSHCHETE Pyuyumets by the ZSZZGLE Kommers
   rev  : [s =  1.5e+02] Kofkshchete pyuyumets от zszzgle kommers

#   643 : loss =  1.5e+02
   inp  : [s =  2.7e+02] ъоэсйьл ъокнёйф быошийя жхнаеыь гяшрьнп пщмёжны пёвюмыц
   out  : [s =  1.5e+02] Kommersyil Knowyuyuyuyuyuyuyei gyashrnp pshmesny
   rev  : [s =  1.6e+02] Kommersyil Knowyuyuyuyuyuyueyei gyashrnp pshmesny

#   644 : loss =  1.5e+02
