[2023-03-05 00-40-47] d=  7, evals=1.0e+03, k= 50, k_top=  5
#   484 : loss =  5.0e+01
   inp  : [s =  2.8e+02] рыьдяно бреощее ыьбэъхс чъръпьм фйвьжиы оощвишн ъйлбмфь
   out  : [s =  5.0e+01] The following is a list of the most important factors that can help us to find the right solution to the problem
   rev  : [s =  1.6e+02] Ниже приведен список наиболее важных факторов, которые могут помочь нам найти правильное решение проблемы

#   485 : loss =  5.1e+01
   inp  : [s =  2.3e+02] зсзгвлэ зсзгвлэ жьрэиэф оощвишн ощуъиъв оощвишн рыьдяно
   out  : [s =  5.1e+01] The ssgvle of the ssgvle of the ssgvle of the ssgvle of the ssgvle of the ssgvle of the ssgvle of the ssgvle of the ssgvle of the ssgvle
   rev  : [s =  6.9e+01] Ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл ссгвл

#   486 : loss =  5.1e+01
   inp  : [s =  2.6e+02] бреощее ыьбэъхс пдлешйщ чёхёшьч зжнмкьъ бысёъгч бреощее
   out  : [s =  5.1e+01] The breach of the right to freedom of speech is not the right thing to do.
   rev  : [s =  8.4e+01] Нарушение права на свободу слова не является правильным.

#   487 : loss =  5.1e+01
   inp  : [s =  2.9e+02] пдлешйщ ощуъиъв бфзскйт жаьйщсч чёхёшьч бреощее зсзгвлэ
   out  : [s =  5.1e+01] The first feeling is that it is the right one, and the second one is that it is the right one.
   rev  : [s =  1.0e+02] Первое чувство - что это правильно, а второе - что это то, что нужно.

#   488 : loss =  5.1e+01
   inp  : [s =  2.3e+02] чтьёиэе ощуъиъв жцчыщцй жьрцэъо рыьдяно ощуъиъв быелръъ
   out  : [s =  5.1e+01] The feeling of the iron man is the feeling of the red man.
   rev  : [s =  8.5e+01] Чувство железного человека - это чувство красного человека.

#   489 : loss =  5.1e+01
   inp  : [s =  2.9e+02] бреощее бысёъгч жаьйщсч жьрэиэф зсзгвлэ пдлешйщ оощвишн
   out  : [s =  5.1e+01] The main reason for this is that we have a lot of time and effort to get to the bottom of this
   rev  : [s =  2.0e+02] Основная причина этого заключается в том, что нам приходится тратить много времени и сил на то, чтобы докопаться до истины.

#   490 : loss =  5.1e+01
   inp  : [s =  2.9e+02] ыьбэъхс чъръпьм оощвишн жьрцэъо зсзгвлэ рыьдяно щосющйе
   out  : [s =  5.1e+01] The following are the most important reasons for the lack of a clear understanding of the situation.
   rev  : [s =  1.4e+02] Ниже приведены наиболее важные причины отсутствия четкого понимания ситуации.

#   491 : loss =  5.1e+01
   inp  : [s =  2.4e+02] ъйлбмфь зжнмкьъ зсзгвлэ оощвишн бёацсжю зсзгвлэ оощвишн
   out  : [s =  5.1e+01] The following are the most important reasons for the lack of a clear understanding of this issue.
   rev  : [s =  1.5e+02] Ниже перечислены наиболее важные причины отсутствия четкого понимания этого вопроса.

#   492 : loss =  5.1e+01
   inp  : [s =  2.8e+02] гбьъьиэ быншийя жьрэиэф щосющйе жаьйщсч жцчыщцй ъоэсйьл
   out  : [s =  5.1e+01] The following are some of the most important factors in the process of the development of a new society.
   rev  : [s =  1.5e+02] Ниже приведены некоторые из наиболее важных факторов в процессе развития нового общества.

#   493 : loss =  5.1e+01
   inp  : [s =  2.7e+02] чёхёшьч жцчыщцй ощуъиъв оощвишн ъоэсйьл пдлешйщ зсзгвлэ
   out  : [s =  5.1e+01] The following is an example of the way we can feel the situation in our lives
   rev  : [s =  1.3e+02] Ниже приводится пример того, как мы можем чувствовать ситуацию в нашей жизни

#   494 : loss =  5.1e+01
   inp  : [s =  2.5e+02] пдлешйщ быншийя зжнмкьъ зжнмкьъ ъоэсйьл рыьдяно оощвишн
   out  : [s =  5.1e+01] The formerly formerly formerly formerly formerly formerly formerly formerly formerly formerly
   rev  : [s =  7.4e+01] Бывшие ранее в эксплуатации

#   495 : loss =  5.1e+01
   inp  : [s =  2.8e+02] ъоэсйьл быншийя ктлтксь жаьйщсч жаьйщсч бжкльлш пдлешйщ
   out  : [s =  5.1e+01] The formerly formerly formerly formerly formerly formerly formerly formerly formerly formerly
   rev  : [s =  6.8e+01] Бывшие ранее в употреблении

#   496 : loss =  5.1e+01
   inp  : [s =  2.6e+02] ыьбэъхс быелръъ быншийя зжнмкьъ чёхёшьч рыьдяно бжкльлш
   out  : [s =  5.1e+01] The following are the main reasons for the lack of a clear and precise definition of the term.
   rev  : [s =  1.5e+02] Ниже приведены основные причины отсутствия четкого и ясного определения этого термина.

#   497 : loss =  5.1e+01
   inp  : [s =  2.2e+02] пдлешйщ оощвишн жьрэиэф оощвишн щосющйе чтьёиэе щосющйе
   out  : [s =  5.1e+01] the first step in the development of a new system of social support for the people of the region
   rev  : [s =  1.2e+02] первый шаг в развитии новой системы социальной поддержки населения региона

#   498 : loss =  5.1e+01
   inp  : [s =  2.4e+02] быншийя быелръъ жаьйщсч жаьйщсч быншийя щосющйе ъоэсйьл
   out  : [s =  5.1e+01] The formerly formerly formerly formerly formerly formerly formerly formerly formerly
   rev  : [s =  7.4e+01] Бывшие ранее в эксплуатации

#   499 : loss =  5.2e+01
   inp  : [s =  2.4e+02] гзйкщчж зсзгвлэ ктлтксь бреощее гзйкщчж бфзскйт быншийя
   out  : [s =  5.2e+01] The following is a list of the most important factors that can be taken into account in the process of the development of the
